,Actor1CountryCode,Actor1Name,GoldsteinScale,NumMentions,SQLDATE
4788,LBR,ELLEN JOHNSON SIRLEAF,7.0,10,20111122
4789,LBR,ELLEN JOHNSON SIRLEAF,3.0,9,20111122
4790,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20111122
4791,LBR,ELLEN JOHNSON SIRLEAF,4.0,8,20111122
4792,LBR,ELLEN JOHNSON SIRLEAF,7.0,1,20111122
4793,LBR,ELLEN JOHNSON SIRLEAF,7.0,8,20111122
4794,LBR,ELLEN JOHNSON SIRLEAF,3.0,1,20111123
4795,LBR,ELLEN JOHNSON SIRLEAF,3.0,4,20111123
4796,LBR,ELLEN JOHNSON SIRLEAF,3.4,3,20130816
4797,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20130816
4798,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20130816
4799,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20130816
4800,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20130816
4801,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20130816
4802,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20140619
4803,LBR,ELLEN JOHNSON SIRLEAF,1.0,6,20140619
4804,LBR,ELLEN JOHNSON SIRLEAF,6.4,2,20140323
4805,LBR,ELLEN JOHNSON SIRLEAF,3.0,6,20110919
4806,LBR,ELLEN JOHNSON SIRLEAF,3.0,2,20110919
4807,LBR,ELLEN JOHNSON SIRLEAF,-2.0,3,20110921
4808,LBR,ELLEN JOHNSON SIRLEAF,-2.0,14,20110921
4809,LBR,ELLEN JOHNSON SIRLEAF,-2.0,4,20110921
4810,LBR,ELLEN JOHNSON SIRLEAF,-5.0,3,20090921
4811,LBR,ELLEN JOHNSON SIRLEAF,-5.0,9,20090921
4812,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20090922
4813,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20090922
4814,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20090922
4815,LBR,ELLEN JOHNSON SIRLEAF,0.0,7,20090922
4816,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20090922
4817,LBR,ELLEN JOHNSON SIRLEAF,2.8,5,20090922
4818,LBR,ELLEN JOHNSON SIRLEAF,-2.0,3,20121101
4819,LBR,ELLEN JOHNSON SIRLEAF,2.8,4,20121101
4820,LBR,ELLEN JOHNSON SIRLEAF,-2.0,10,20121101
4821,LBR,ELLEN JOHNSON SIRLEAF,1.9,7,20121101
4822,LBR,ELLEN JOHNSON SIRLEAF,7.0,8,20121101
4823,LBR,ELLEN JOHNSON SIRLEAF,-2.0,3,20121101
4824,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20121101
4825,LBR,ELLEN JOHNSON SIRLEAF,0.4,6,20121103
4826,LBR,ELLEN JOHNSON SIRLEAF,-5.0,3,20130906
4827,LBR,ELLEN JOHNSON SIRLEAF,-5.0,1,20130906
4828,LBR,ELLEN JOHNSON SIRLEAF,-5.0,1,20130906
4829,LBR,ELLEN JOHNSON SIRLEAF,-5.0,8,20061205
4830,LBR,ELLEN JOHNSON SIRLEAF,-2.0,3,20061205
4831,LBR,ELLEN JOHNSON SIRLEAF,-2.0,9,20061205
4832,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20061206
4833,LBR,ELLEN JOHNSON SIRLEAF,1.0,7,20061208
4834,LBR,ELLEN JOHNSON SIRLEAF,0.0,7,20061211
4835,LBR,ELLEN JOHNSON SIRLEAF,2.8,1,20061211
4836,LBR,ELLEN JOHNSON SIRLEAF,4.0,7,20061212
4837,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20061212
4838,LBR,ELLEN JOHNSON SIRLEAF,-9.0,3,20061213
4839,LBR,ELLEN JOHNSON SIRLEAF,-9.0,1,20061213
4840,LBR,ELLEN JOHNSON SIRLEAF,-2.0,6,20061213
4841,LBR,ELLEN JOHNSON SIRLEAF,-9.0,3,20061213
4842,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20061214
4843,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20061214
4844,LBR,ELLEN JOHNSON SIRLEAF,2.8,6,20061214
4845,LBR,ELLEN JOHNSON SIRLEAF,1.0,9,20061214
4846,LBR,ELLEN JOHNSON SIRLEAF,1.0,9,20061214
4847,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20061215
4848,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20061215
4849,LBR,ELLEN JOHNSON SIRLEAF,3.0,6,20061218
4850,LBR,ELLEN JOHNSON SIRLEAF,2.8,3,20061218
4851,LBR,ELLEN JOHNSON SIRLEAF,3.4,9,20061219
4852,LBR,ELLEN JOHNSON SIRLEAF,-6.5,9,20061219
4853,LBR,ELLEN JOHNSON SIRLEAF,2.8,3,20061219
4854,LBR,ELLEN JOHNSON SIRLEAF,0.0,7,20061220
4855,LBR,ELLEN JOHNSON SIRLEAF,1.0,14,20061220
4856,LBR,ELLEN JOHNSON SIRLEAF,1.9,7,20061220
4857,LBR,ELLEN JOHNSON SIRLEAF,3.0,9,20061221
4858,LBR,ELLEN JOHNSON SIRLEAF,4.0,7,20061222
4859,LBR,ELLEN JOHNSON SIRLEAF,3.0,7,20061226
4860,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20061227
4861,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20061227
4862,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20061228
4863,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20061228
4864,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20061228
4865,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20061228
4866,LBR,ELLEN JOHNSON SIRLEAF,4.0,9,20090901
4867,LBR,ELLEN JOHNSON SIRLEAF,2.8,9,20090901
4868,LBR,ELLEN JOHNSON SIRLEAF,-7.0,9,20090901
4869,LBR,ELLEN JOHNSON SIRLEAF,-5.0,6,20130625
4870,LBR,ELLEN JOHNSON SIRLEAF,3.0,2,20130625
4871,LBR,ELLEN JOHNSON SIRLEAF,-5.0,4,20130625
4872,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20000424
4873,LBR,ELLEN JOHNSON SIRLEAF,-5.0,1,20000424
4874,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20100709
4875,LBR,ELLEN JOHNSON SIRLEAF,4.0,18,20100709
4876,LBR,ELLEN JOHNSON SIRLEAF,3.0,4,20100709
4877,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20100709
4878,LBR,ELLEN JOHNSON SIRLEAF,1.9,10,19981209
4879,LBR,ELLEN JOHNSON SIRLEAF,1.9,12,20100130
4880,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20100130
4881,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20100130
4882,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20100130
4883,LBR,ELLEN JOHNSON SIRLEAF,0.4,9,20120416
4884,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20140606
4885,LBR,ELLEN JOHNSON SIRLEAF,8.0,10,20140606
4886,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20140310
4887,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20140310
4888,LBR,ELLEN JOHNSON SIRLEAF,-9.0,10,20140310
4889,LBR,ELLEN JOHNSON SIRLEAF,0.0,8,20140310
4890,LBR,ELLEN JOHNSON SIRLEAF,4.0,8,20140310
4891,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20140310
4892,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20140310
4893,LBR,ELLEN JOHNSON SIRLEAF,0.0,3,20140310
4894,LBR,ELLEN JOHNSON SIRLEAF,1.9,20,20140929
4895,LBR,ELLEN JOHNSON SIRLEAF,2.8,3,20140929
4896,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20140929
4897,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20140929
4898,LBR,ELLEN JOHNSON SIRLEAF,1.9,8,20140929
4899,LBR,ELLEN JOHNSON SIRLEAF,1.9,8,20140929
4900,LBR,ELLEN JOHNSON SIRLEAF,2.8,5,20070426
4901,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20070426
4902,LBR,ELLEN JOHNSON SIRLEAF,2.8,1,20070426
4903,LBR,ELLEN JOHNSON SIRLEAF,1.0,6,20070426
4904,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20070502
4905,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20070502
4906,LBR,ELLEN JOHNSON SIRLEAF,3.0,5,20070502
4907,LBR,ELLEN JOHNSON SIRLEAF,0.4,5,20070503
4908,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20070503
4909,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20070503
4910,LBR,ELLEN JOHNSON SIRLEAF,7.0,9,20070503
4911,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20070507
4912,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20070507
4913,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20070507
4914,LBR,ELLEN JOHNSON SIRLEAF,2.8,6,20070507
4915,LBR,ELLEN JOHNSON SIRLEAF,8.0,4,20070508
4916,LBR,ELLEN JOHNSON SIRLEAF,8.0,1,20070508
4917,LBR,ELLEN JOHNSON SIRLEAF,8.0,4,20070508
4918,LBR,ELLEN JOHNSON SIRLEAF,6.0,2,20070509
4919,LBR,ELLEN JOHNSON SIRLEAF,6.0,5,20070509
4920,LBR,ELLEN JOHNSON SIRLEAF,3.4,1,20070509
4921,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20070509
4922,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20131112
4923,LBR,ELLEN JOHNSON SIRLEAF,3.4,10,20131112
4924,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20131112
4925,LBR,ELLEN JOHNSON SIRLEAF,-5.0,8,19911209
4926,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20110714
4927,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20110714
4928,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20100930
4929,LBR,ELLEN JOHNSON SIRLEAF,7.0,9,20101002
4930,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20120910
4931,LBR,ELLEN JOHNSON SIRLEAF,7.0,10,20120910
4932,LBR,ELLEN JOHNSON SIRLEAF,7.4,10,20120911
4933,LBR,ELLEN JOHNSON SIRLEAF,3.4,3,19860606
4934,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,19860805
4935,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,19860805
4936,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,19860805
4937,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,19860805
4938,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,19860805
4939,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,19860805
4940,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,19860908
4941,LBR,ELLEN JOHNSON SIRLEAF,1.9,7,19860921
4942,LBR,ELLEN JOHNSON SIRLEAF,-4.0,7,19860921
4943,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,19860921
4944,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,19860921
4945,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,19860921
4946,LBR,ELLEN JOHNSON SIRLEAF,-2.0,5,19860921
4947,LBR,ELLEN JOHNSON SIRLEAF,-2.0,3,19861116
4948,LBR,ELLEN JOHNSON SIRLEAF,5.0,3,19861116
4949,LBR,ELLEN JOHNSON SIRLEAF,7.4,27,20070728
4950,LBR,ELLEN JOHNSON SIRLEAF,7.0,9,20070728
4951,LBR,ELLEN JOHNSON SIRLEAF,7.4,18,20070729
4952,LBR,ELLEN JOHNSON SIRLEAF,0.0,3,20070730
4953,LBR,ELLEN JOHNSON SIRLEAF,7.4,10,20070730
4954,LBR,ELLEN JOHNSON SIRLEAF,7.4,10,20070730
4955,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20070730
4956,LBR,ELLEN JOHNSON SIRLEAF,-5.0,7,20070730
4957,LBR,ELLEN JOHNSON SIRLEAF,-5.0,14,20070730
4958,LBR,ELLEN JOHNSON SIRLEAF,-5.0,1,20070730
4959,LBR,ELLEN JOHNSON SIRLEAF,-5.0,3,20070730
4960,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20070730
4961,LBR,ELLEN JOHNSON SIRLEAF,3.4,12,20070730
4962,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20070730
4963,LBR,ELLEN JOHNSON SIRLEAF,7.0,9,20070730
4964,LBR,ELLEN JOHNSON SIRLEAF,1.9,10,20070730
4965,LBR,ELLEN JOHNSON SIRLEAF,7.4,4,20070730
4966,LBR,ELLEN JOHNSON SIRLEAF,7.4,4,20070730
4967,LBR,ELLEN JOHNSON SIRLEAF,-5.0,5,20070730
4968,LBR,ELLEN JOHNSON SIRLEAF,-5.0,1,20070730
4969,LBR,ELLEN JOHNSON SIRLEAF,-5.0,4,20070730
4970,LBR,ELLEN JOHNSON SIRLEAF,0.0,7,20070731
4971,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20070731
4972,LBR,ELLEN JOHNSON SIRLEAF,-6.5,5,20070731
4973,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20070731
4974,LBR,ELLEN JOHNSON SIRLEAF,-6.5,2,20070731
4975,LBR,ELLEN JOHNSON SIRLEAF,0.0,9,20070801
4976,LBR,ELLEN JOHNSON SIRLEAF,3.4,3,20070801
4977,LBR,ELLEN JOHNSON SIRLEAF,1.9,7,20070801
4978,LBR,ELLEN JOHNSON SIRLEAF,2.8,7,20070801
4979,LBR,ELLEN JOHNSON SIRLEAF,7.0,9,20070806
4980,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20070806
4981,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20070807
4982,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20070807
4983,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20070807
4984,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20070810
4985,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20070810
4986,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20070810
4987,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20070810
4988,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20070810
4989,LBR,ELLEN JOHNSON SIRLEAF,-5.0,10,20140921
4990,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20140921
4991,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20140921
4992,LBR,ELLEN JOHNSON SIRLEAF,8.0,10,20130316
4993,LBR,ELLEN JOHNSON SIRLEAF,-2.0,5,20140303
4994,LBR,ELLEN JOHNSON SIRLEAF,4.0,20,20140303
4995,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20140303
4996,LBR,ELLEN JOHNSON SIRLEAF,-2.0,5,20140303
4997,LBR,ELLEN JOHNSON SIRLEAF,4.0,10,20141217
4998,LBR,ELLEN JOHNSON SIRLEAF,3.0,10,20141217
4999,LBR,ELLEN JOHNSON SIRLEAF,8.0,10,20141217
5000,LBR,ELLEN JOHNSON SIRLEAF,-2.0,4,20141217
5001,LBR,ELLEN JOHNSON SIRLEAF,-2.0,6,20141217
5002,LBR,ELLEN JOHNSON SIRLEAF,1.9,8,20110401
5003,LBR,ELLEN JOHNSON SIRLEAF,-4.0,9,20110401
5004,LBR,ELLEN JOHNSON SIRLEAF,4.0,9,20100420
5005,LBR,ELLEN JOHNSON SIRLEAF,7.0,8,20100420
5006,LBR,ELLEN JOHNSON SIRLEAF,7.0,8,20100420
5007,LBR,ELLEN JOHNSON SIRLEAF,4.0,11,20100420
5008,LBR,ELLEN JOHNSON SIRLEAF,1.0,9,20100421
5009,LBR,ELLEN JOHNSON SIRLEAF,-4.4,9,20100421
5010,LBR,ELLEN JOHNSON SIRLEAF,0.0,8,20100421
5011,LBR,ELLEN JOHNSON SIRLEAF,0.0,9,20100422
5012,LBR,ELLEN JOHNSON SIRLEAF,7.0,9,20100422
5013,LBR,ELLEN JOHNSON SIRLEAF,4.0,9,20100422
5014,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20100422
5015,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20100422
5016,LBR,ELLEN JOHNSON SIRLEAF,0.4,18,20100422
5017,LBR,ELLEN JOHNSON SIRLEAF,1.0,8,20100423
5018,LBR,ELLEN JOHNSON SIRLEAF,0.4,9,20100423
5019,LBR,ELLEN JOHNSON SIRLEAF,1.0,8,20130326
5020,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20130326
5021,LBR,ELLEN JOHNSON SIRLEAF,-2.0,8,20130326
5022,LBR,ELLEN JOHNSON SIRLEAF,2.8,4,19970122
5023,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,19970122
5024,LBR,ELLEN JOHNSON SIRLEAF,7.0,1,20091018
5025,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20091018
5026,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20091019
5027,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20131118
5028,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20131118
5029,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20131118
5030,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20131118
5031,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20131118
5032,LBR,ELLEN JOHNSON SIRLEAF,1.0,5,20131119
5033,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20131119
5034,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20131119
5035,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20131119
5036,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20131119
5037,LBR,ELLEN JOHNSON SIRLEAF,1.9,8,20131119
5038,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20131119
5039,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20131119
5040,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20131119
5041,LBR,ELLEN JOHNSON SIRLEAF,4.0,6,20131119
5042,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20131119
5043,LBR,ELLEN JOHNSON SIRLEAF,1.0,6,20131119
5044,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20131119
5045,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20131119
5046,LBR,ELLEN JOHNSON SIRLEAF,-2.0,11,20051104
5047,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20051104
5048,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20051105
5049,LBR,ELLEN JOHNSON SIRLEAF,3.4,4,20051105
5050,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20051105
5051,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20051107
5052,LBR,ELLEN JOHNSON SIRLEAF,-2.0,4,20051107
5053,LBR,ELLEN JOHNSON SIRLEAF,4.0,4,20051107
5054,LBR,ELLEN JOHNSON SIRLEAF,4.5,4,20051107
5055,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20051107
5056,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20051107
5057,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20051107
5058,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20051107
5059,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20051107
5060,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20051107
5061,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20051107
5062,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20051107
5063,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20051107
5064,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20051109
5065,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20051109
5066,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20051110
5067,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20051110
5068,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20051110
5069,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20051110
5070,LBR,ELLEN JOHNSON SIRLEAF,0.4,4,20051110
5071,LBR,ELLEN JOHNSON SIRLEAF,0.4,4,20051110
5072,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20051111
5073,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20051111
5074,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20051111
5075,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20051111
5076,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20051111
5077,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20051111
5078,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20051111
5079,LBR,ELLEN JOHNSON SIRLEAF,6.0,4,20051111
5080,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20051111
5081,LBR,ELLEN JOHNSON SIRLEAF,1.9,14,20051112
5082,LBR,ELLEN JOHNSON SIRLEAF,-5.0,5,20051112
5083,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20051113
5084,LBR,ELLEN JOHNSON SIRLEAF,3.4,3,20051113
5085,LBR,ELLEN JOHNSON SIRLEAF,-7.2,4,20051114
5086,LBR,ELLEN JOHNSON SIRLEAF,-7.2,2,20051114
5087,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20051116
5088,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20051116
5089,LBR,ELLEN JOHNSON SIRLEAF,1.0,6,20051117
5090,LBR,ELLEN JOHNSON SIRLEAF,3.0,5,20051121
5091,LBR,ELLEN JOHNSON SIRLEAF,-5.0,1,20051121
5092,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20051121
5093,LBR,ELLEN JOHNSON SIRLEAF,3.0,2,20051121
5094,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051122
5095,LBR,ELLEN JOHNSON SIRLEAF,-2.0,6,20051122
5096,LBR,ELLEN JOHNSON SIRLEAF,1.0,3,20051124
5097,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20051124
5098,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20051124
5099,LBR,ELLEN JOHNSON SIRLEAF,-7.5,3,20051125
5100,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20051125
5101,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20051127
5102,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20051127
5103,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20051129
5104,LBR,ELLEN JOHNSON SIRLEAF,4.0,5,20051129
5105,LBR,ELLEN JOHNSON SIRLEAF,-2.0,5,20051129
5106,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20051129
5107,LBR,ELLEN JOHNSON SIRLEAF,1.0,3,20051130
5108,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20051130
5109,LBR,ELLEN JOHNSON SIRLEAF,3.0,5,20051130
5110,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051130
5111,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20051130
5112,LBR,ELLEN JOHNSON SIRLEAF,-2.0,5,20051130
5113,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20051130
5114,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20051130
5115,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20051130
5116,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20051130
5117,LBR,ELLEN JOHNSON SIRLEAF,3.4,4,20051130
5118,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20051130
5119,LBR,ELLEN JOHNSON SIRLEAF,1.0,5,20051130
5120,LBR,ELLEN JOHNSON SIRLEAF,0.4,4,20051130
5121,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20051130
5122,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20051130
5123,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20051130
5124,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20051130
5125,LBR,ELLEN JOHNSON SIRLEAF,4.0,4,20051130
5126,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20051130
5127,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20051130
5128,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20051130
5129,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20051130
5130,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20051130
5131,LBR,ELLEN JOHNSON SIRLEAF,0.4,5,20051201
5132,LBR,ELLEN JOHNSON SIRLEAF,6.0,5,20051201
5133,LBR,ELLEN JOHNSON SIRLEAF,6.0,2,20051201
5134,LBR,ELLEN JOHNSON SIRLEAF,2.8,4,20051201
5135,LBR,ELLEN JOHNSON SIRLEAF,0.4,1,20051201
5136,LBR,ELLEN JOHNSON SIRLEAF,0.4,1,20051201
5137,LBR,ELLEN JOHNSON SIRLEAF,-2.0,6,20051201
5138,LBR,ELLEN JOHNSON SIRLEAF,0.4,2,20051201
5139,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20051201
5140,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051201
5141,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20051201
5142,LBR,ELLEN JOHNSON SIRLEAF,-2.0,4,20051202
5143,LBR,ELLEN JOHNSON SIRLEAF,2.8,7,20051202
5144,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20051202
5145,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051204
5146,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20051205
5147,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20051205
5148,LBR,ELLEN JOHNSON SIRLEAF,3.0,3,20051206
5149,LBR,ELLEN JOHNSON SIRLEAF,-4.0,3,20051207
5150,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051208
5151,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20051208
5152,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20051208
5153,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20051208
5154,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051208
5155,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20051208
5156,LBR,ELLEN JOHNSON SIRLEAF,2.8,1,20051208
5157,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20051209
5158,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051209
5159,LBR,ELLEN JOHNSON SIRLEAF,7.0,6,20051210
5160,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20051210
5161,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20051210
5162,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20051210
5163,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20051210
5164,LBR,ELLEN JOHNSON SIRLEAF,6.0,2,20051210
5165,LBR,ELLEN JOHNSON SIRLEAF,-5.0,10,20051210
5166,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20051210
5167,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20051210
5168,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20051210
5169,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20051210
5170,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20051210
5171,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20051210
5172,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20051211
